Time,RTT,No.,Source,Destination,Protocol,Length,Info,Country,Region,City,Org,Longitude,Latitude,Connection,Label
2024-09-02 21:09:38,130.0727272727273,416840,162.249.72.5,192.168.0.174,UDP,153,7137  >  55626 Len=111,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:09:39,130.0573770491803,417006,162.249.72.5,192.168.0.174,UDP,311,7137  >  55626 Len=269,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:09:40,130.4453781512605,417183,162.249.72.5,192.168.0.174,UDP,76,7137  >  55626 Len=34,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:09:41,130.1047619047619,417354,162.249.72.5,192.168.0.174,UDP,71,7137  >  55626 Len=29,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:09:42,130.0618556701031,417469,162.249.72.5,192.168.0.174,UDP,108,7137  >  55626 Len=66,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:09:43,130.0112359550562,417571,162.249.72.5,192.168.0.174,UDP,296,7137  >  55626 Len=254,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:09:44,130.0659340659341,417676,162.249.72.5,192.168.0.174,UDP,71,7137  >  55626 Len=29,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:09:45,129.847619047619,417857,162.249.72.5,192.168.0.174,UDP,61,7137  >  55626 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:09:46,129.9180327868852,418027,162.249.72.5,192.168.0.174,UDP,71,7137  >  55626 Len=29,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:09:47,130.1034482758621,418184,162.249.72.5,192.168.0.174,UDP,334,7137  >  55626 Len=292,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:09:48,129.872,418426,162.249.72.5,192.168.0.174,UDP,265,7137  >  55626 Len=223,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:09:49,130.3524590163935,418578,162.249.72.5,192.168.0.174,UDP,66,7137  >  55626 Len=24,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:09:50,129.9568965517241,418756,162.249.72.5,192.168.0.174,UDP,120,7137  >  55626 Len=78,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:09:51,130.2869565217391,418912,192.168.0.174,162.249.72.5,UDP,74,55626  >  7137 Len=32,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:09:52,129.7830188679245,419033,162.249.72.5,192.168.0.174,UDP,71,7137  >  55626 Len=29,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:09:53,130.2457627118644,419140,192.168.0.174,162.249.72.5,UDP,74,55626  >  7137 Len=32,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:09:54,130.3564356435644,419259,192.168.0.174,162.249.72.5,UDP,74,55626  >  7137 Len=32,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:09:55,130.4358974358974,419383,162.249.72.5,192.168.0.174,UDP,123,7137  >  55626 Len=81,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:09:56,130.0,419511,162.249.72.5,192.168.0.174,UDP,157,7137  >  55626 Len=115,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:09:57,130.3130434782609,419644,162.249.72.5,192.168.0.174,UDP,94,7137  >  55626 Len=52,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:09:58,130.3652173913044,419766,162.249.72.5,192.168.0.174,UDP,105,7137  >  55626 Len=63,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:09:59,129.8492063492064,419890,162.249.72.5,192.168.0.174,UDP,71,7137  >  55626 Len=29,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:00,129.6422764227642,420024,162.249.72.5,192.168.0.174,UDP,145,7137  >  55626 Len=103,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:01,130.0384615384615,420173,162.249.72.5,192.168.0.174,UDP,186,7137  >  55626 Len=144,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:02,130.1203007518797,420312,162.249.72.5,192.168.0.174,UDP,200,7137  >  55626 Len=158,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:03,130.0232558139535,420456,162.249.72.5,192.168.0.174,UDP,128,7137  >  55626 Len=86,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:04,130.0074074074074,420590,162.249.72.5,192.168.0.174,UDP,241,7137  >  55626 Len=199,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:05,130.2558139534884,420734,162.249.72.5,192.168.0.174,UDP,345,7137  >  55626 Len=303,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:06,129.7285714285714,420872,162.249.72.5,192.168.0.174,UDP,627,7137  >  55626 Len=585,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:07,129.7021276595745,421020,192.168.0.174,162.249.72.5,UDP,88,55626  >  7137 Len=46,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:10:08,130.0222222222222,421172,192.168.0.174,162.249.72.5,UDP,78,55626  >  7137 Len=36,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:10:09,129.9398496240601,421319,162.249.72.5,192.168.0.174,UDP,682,7137  >  55626 Len=640,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:10,130.0,421460,162.249.72.5,192.168.0.174,UDP,61,7137  >  55626 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:11,129.7784810126582,421642,162.249.72.5,192.168.0.174,UDP,365,7137  >  55626 Len=323,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:12,129.8853503184713,421845,162.249.72.5,192.168.0.174,UDP,752,7137  >  55626 Len=710,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:13,129.9328859060403,422008,162.249.72.5,192.168.0.174,UDP,319,7137  >  55626 Len=277,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:14,129.7987012987013,422160,162.249.72.5,192.168.0.174,UDP,61,7137  >  55626 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:15,129.9121621621622,422319,192.168.0.174,162.249.72.5,UDP,78,55626  >  7137 Len=36,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:10:16,129.9652777777778,422473,162.249.72.5,192.168.0.174,UDP,374,7137  >  55626 Len=332,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:17,129.7926829268293,422639,162.249.72.5,192.168.0.174,UDP,638,7137  >  55626 Len=596,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:18,130.0779220779221,422918,192.168.0.174,162.249.72.5,UDP,107,55626  >  7137 Len=65,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:10:19,130.048128342246,423075,162.249.72.5,192.168.0.174,UDP,510,7137  >  55626 Len=468,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:20,129.9805194805195,423266,162.249.72.5,192.168.0.174,UDP,403,7137  >  55626 Len=361,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:21,130.135593220339,423424,162.249.72.5,192.168.0.174,UDP,663,7137  >  55626 Len=621,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:22,130.0135135135135,423642,162.249.72.5,192.168.0.174,UDP,132,7137  >  55626 Len=90,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:23,130.1986754966887,423795,162.249.72.5,192.168.0.174,UDP,67,7137  >  55626 Len=25,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:24,129.797619047619,423951,162.249.72.5,192.168.0.174,UDP,330,7137  >  55626 Len=288,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:25,130.1824817518248,424132,162.249.72.5,192.168.0.174,UDP,418,7137  >  55626 Len=376,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:26,129.841726618705,424274,162.249.72.5,192.168.0.174,UDP,825,7137  >  55626 Len=783,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:27,129.9022556390977,424420,162.249.72.5,192.168.0.174,UDP,61,7137  >  55626 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:28,130.0847457627119,424600,162.249.72.5,192.168.0.174,UDP,91,7137  >  55626 Len=49,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:29,130.0782608695652,424723,162.249.72.5,192.168.0.174,UDP,294,7137  >  55626 Len=252,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:30,129.9406779661017,424841,162.249.72.5,192.168.0.174,UDP,81,7137  >  55626 Len=39,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:31,129.8013245033113,424964,162.249.72.5,192.168.0.174,UDP,71,7137  >  55626 Len=29,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:32,129.7777777777778,425127,162.249.72.5,192.168.0.174,UDP,61,7137  >  55626 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:10:33,128.0,425196,192.168.0.174,162.249.72.5,UDP,61,55626  >  7137 Len=19,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:12:23,130.0,434228,192.168.0.174,162.249.72.5,UDP,561,56244  >  7397 Len=519,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:12:24,129.9406779661017,434234,192.168.0.174,162.249.72.5,UDP,561,56244  >  7397 Len=519,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:12:25,129.7708333333333,434428,192.168.0.174,162.249.72.5,UDP,78,56244  >  7397 Len=36,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:12:26,129.7708333333333,434594,162.249.72.5,192.168.0.174,UDP,87,7397  >  56244 Len=45,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:27,130.5,434747,162.249.72.5,192.168.0.174,UDP,76,7397  >  56244 Len=34,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:28,129.8125,434893,162.249.72.5,192.168.0.174,UDP,69,7397  >  56244 Len=27,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:29,130.0581395348837,435057,162.249.72.5,192.168.0.174,UDP,82,7397  >  56244 Len=40,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:30,130.3484848484848,435375,162.249.72.5,192.168.0.174,UDP,69,7397  >  56244 Len=27,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:31,130.0178571428571,439265,162.249.72.5,192.168.0.174,UDP,82,7397  >  56244 Len=40,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:32,130.0178571428571,439468,162.249.72.5,192.168.0.174,UDP,82,7397  >  56244 Len=40,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:33,129.6923076923077,439650,162.249.72.5,192.168.0.174,UDP,82,7397  >  56244 Len=40,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:34,130.3478260869565,440044,162.249.72.5,192.168.0.174,UDP,95,7397  >  56244 Len=53,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:35,130.4782608695652,440104,162.249.72.5,192.168.0.174,UDP,470,7397  >  56244 Len=428,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:36,129.76,440153,162.249.72.5,192.168.0.174,UDP,82,7397  >  56244 Len=40,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:37,130.1777777777778,442177,162.249.72.5,192.168.0.174,UDP,95,7397  >  56244 Len=53,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:38,129.9310344827586,442602,162.249.72.5,192.168.0.174,UDP,61,7397  >  56244 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:39,130.1481481481482,443850,162.249.72.5,192.168.0.174,UDP,61,7397  >  56244 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:40,130.1875,443971,162.249.72.5,192.168.0.174,UDP,61,7397  >  56244 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:41,130.0363636363636,444066,162.249.72.5,192.168.0.174,UDP,61,7397  >  56244 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:42,129.8136645962733,444205,162.249.72.5,192.168.0.174,UDP,61,7397  >  56244 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:43,130.0744680851064,444420,162.249.72.5,192.168.0.174,UDP,121,7397  >  56244 Len=79,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:44,130.0188679245283,444620,162.249.72.5,192.168.0.174,UDP,150,7397  >  56244 Len=108,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:45,130.0916030534351,444816,162.249.72.5,192.168.0.174,UDP,125,7397  >  56244 Len=83,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:46,129.8151260504202,444953,162.249.72.5,192.168.0.174,UDP,125,7397  >  56244 Len=83,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:47,130.0787401574803,445133,162.249.72.5,192.168.0.174,UDP,126,7397  >  56244 Len=84,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:48,129.7322834645669,445470,162.249.72.5,192.168.0.174,UDP,61,7397  >  56244 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:49,129.9663865546218,446930,162.249.72.5,192.168.0.174,UDP,126,7397  >  56244 Len=84,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:50,130.1789473684211,447069,192.168.0.174,162.249.72.5,UDP,103,56244  >  7397 Len=61,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:12:51,130.0116279069767,447184,162.249.72.5,192.168.0.174,UDP,61,7397  >  56244 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:52,130.0573770491803,447273,162.249.72.5,192.168.0.174,UDP,61,7397  >  56244 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:53,130.0336134453782,447399,162.249.72.5,192.168.0.174,UDP,61,7397  >  56244 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:54,130.2118644067797,447528,162.249.72.5,192.168.0.174,UDP,61,7397  >  56244 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:55,129.8461538461538,447669,192.168.0.174,162.249.72.5,UDP,95,56244  >  7397 Len=53,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:12:56,129.7642276422764,447820,192.168.0.174,162.249.72.5,UDP,82,56244  >  7397 Len=40,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:12:57,130.0697674418605,447952,162.249.72.5,192.168.0.174,UDP,194,7397  >  56244 Len=152,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:58,130.2072072072072,448115,162.249.72.5,192.168.0.174,UDP,160,7397  >  56244 Len=118,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:12:59,129.9126213592233,448274,192.168.0.174,162.249.72.5,UDP,94,56244  >  7397 Len=52,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:13:00,130.025641025641,448429,162.249.72.5,192.168.0.174,UDP,185,7397  >  56244 Len=143,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:01,129.5111111111111,448605,162.249.72.5,192.168.0.174,UDP,172,7397  >  56244 Len=130,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:02,129.9322033898305,448713,162.249.72.5,192.168.0.174,UDP,171,7397  >  56244 Len=129,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:03,129.8725490196078,448860,162.249.72.5,192.168.0.174,UDP,168,7397  >  56244 Len=126,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:04,129.6542056074766,449014,162.249.72.5,192.168.0.174,UDP,81,7397  >  56244 Len=39,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:05,130.1393442622951,449177,162.249.72.5,192.168.0.174,UDP,157,7397  >  56244 Len=115,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:06,129.9212598425197,449362,162.249.72.5,192.168.0.174,UDP,168,7397  >  56244 Len=126,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:07,130.0666666666667,449540,162.249.72.5,192.168.0.174,UDP,100,7397  >  56244 Len=58,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:08,130.0162601626016,449681,162.249.72.5,192.168.0.174,UDP,76,7397  >  56244 Len=34,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:09,130.1282051282051,449863,162.249.72.5,192.168.0.174,UDP,182,7397  >  56244 Len=140,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:10,129.6456692913386,450020,162.249.72.5,192.168.0.174,UDP,227,7397  >  56244 Len=185,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:11,129.412213740458,450154,162.249.72.5,192.168.0.174,UDP,228,7397  >  56244 Len=186,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:12,130.1172413793103,450292,192.168.0.174,162.249.72.5,UDP,76,56244  >  7397 Len=34,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:13:13,130.0647482014388,450482,192.168.0.174,162.249.72.5,UDP,78,56244  >  7397 Len=36,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:13:14,130.1276595744681,450656,162.249.72.5,192.168.0.174,UDP,172,7397  >  56244 Len=130,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:15,129.9126984126984,450838,162.249.72.5,192.168.0.174,UDP,479,7397  >  56244 Len=437,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:16,130.0902777777778,451000,162.249.72.5,192.168.0.174,UDP,108,7397  >  56244 Len=66,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:17,130.1963190184049,451149,162.249.72.5,192.168.0.174,UDP,752,7397  >  56244 Len=710,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:18,130.3245033112583,451471,162.249.72.5,192.168.0.174,UDP,417,7397  >  56244 Len=375,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:19,130.1824324324324,451645,192.168.0.174,162.249.72.5,UDP,85,56244  >  7397 Len=43,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:13:20,129.9642857142857,451801,162.249.72.5,192.168.0.174,UDP,671,7397  >  56244 Len=629,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:21,130.1290322580645,451945,162.249.72.5,192.168.0.174,UDP,232,7397  >  56244 Len=190,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:22,130.2279411764706,452080,162.249.72.5,192.168.0.174,UDP,61,7397  >  56244 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:23,129.9852941176471,452233,192.168.0.174,162.249.72.5,UDP,73,56244  >  7397 Len=31,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:13:24,129.515625,452373,162.249.72.5,192.168.0.174,UDP,61,7397  >  56244 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:25,130.3697478991597,452504,162.249.72.5,192.168.0.174,UDP,61,7397  >  56244 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:26,129.8861788617886,452632,162.249.72.5,192.168.0.174,UDP,61,7397  >  56244 Len=19,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:27,130.1140350877193,452762,192.168.0.174,162.249.72.5,UDP,73,56244  >  7397 Len=31,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:13:28,129.8492063492064,452881,192.168.0.174,162.249.72.5,UDP,73,56244  >  7397 Len=31,KW,Kuwait,Jabriya,Zain,29.32964353805568,48.04218064217174,5GRouter,LOL
2024-09-02 21:13:29,129.904347826087,453012,162.249.72.5,192.168.0.174,UDP,322,7397  >  56244 Len=280,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:30,130.1848739495798,453135,162.249.72.5,192.168.0.174,UDP,185,7397  >  56244 Len=143,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:31,130.198275862069,453258,162.249.72.5,192.168.0.174,UDP,250,7397  >  56244 Len=208,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:32,130.1259842519685,453383,162.249.72.5,192.168.0.174,UDP,165,7397  >  56244 Len=123,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:33,129.8347826086957,453516,162.249.72.5,192.168.0.174,UDP,149,7397  >  56244 Len=107,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:34,130.1102362204724,453638,162.249.72.5,192.168.0.174,UDP,81,7397  >  56244 Len=39,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:35,129.8629032258065,453806,162.249.72.5,192.168.0.174,UDP,443,7397  >  56244 Len=401,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:36,129.6279069767442,453970,162.249.72.5,192.168.0.174,UDP,71,7397  >  56244 Len=29,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
2024-09-02 21:13:37,129.5,454133,162.249.72.5,192.168.0.174,UDP,899,7397  >  56244 Len=857,US,California,Los Angeles,"AS6507 Riot Games, Inc",-118.4487,34.0447,5GRouter,LOL
